price,currencyId,categoryId,market_category,picture,name,availability,size,material,description,octo_title,kodinprice
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/646/cs628_2_50.jpg,cs628-2-70,0,"2.0 сп",Сатин,"код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 70X70",,019
2900,RUB,312,Архив,http://www.textilgroup.ru//upload/iblock/7a6/7a6fe53d844a6053fcc1e70fa5fd6e01.jpg,cs628-3,0,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/e8a/e8ab27703dd79295905d444946e40141.jpg,cs628-34,0,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220Простыня (X1) / 220X245Наволочка (X2) / 70X70 Наволочка (X2) / 50X70",,110
2900,RUB,312,Архив,http://www.textilgroup.ru//upload/iblock/f14/f14dc2f4a88476fe3a00007e31b4bd1e.jpg,cs630-3,0,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/18f/18f9883bd05d77a9fa82f02b179b72bf.jpg,cs642-3,1,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/67a/67a3eca5d12361fe3c97444cce444982.jpg,cs646-3,0,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/930/930c24907f7e4423adfcf1f4bf39d085.jpg,cs647-3,1,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/e84/e8448d7ba89473b52d0c1a2623fd87e6.jpg,cs648-34,0,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220Простыня (X1) / 220X245Наволочка (X2) / 70X70 Наволочка (X2) / 50X70",,110
2900,RUB,312,Архив,http://www.textilgroup.ru//upload/iblock/c25/cs649_3.jpg,cs649-3,0,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X240Наволочка (X2) / 50X70",,021
2600,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/31b/cs933_1_50.jpg,cs655-1-50,0,"1.5 сп",Сатин,"Код 018Пододеяльник (X1) / 160X210Простыня (X1) / 180X245Наволочка (X2) / 50X70",,018
2600,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/c45/cs933.jpg,cs655-1-70,0,"1.5 сп",Сатин,"Код 018Пододеяльник (X1) / 160X210Простыня (X1) / 180X245Наволочка (X2) / 70X70",,018
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/1e2/1e25ef3b48355e61215fce8f84a20320.jpg,cs658-3,1,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/ed2/ed2874f0687a6d0d9949e5566928f537.jpg,cs660-34,0,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220Простыня (X1) / 220X245Наволочка (X2) / 70X70 Наволочка (X2) / 50X70",,110
2600,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/9a6/9a68ce9446d07d8526cfb21786fb7e94.jpg,cs662-1-70,0,"1.5 сп",Сатин,"Код 018Пододеяльник (X1) / 160X210Простыня (X1) / 180X245Наволочка (X2) / 70X70илиНаволочка (X2) / 50X70",,018
2600,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/b48/b487b419fd7e2927e4cb5041294a608f.jpg,cs668-1-50,0,"1.5 сп",Сатин,"Код 018Пододеяльник (X1) / 160X210Простыня (X1) / 180X245Наволочка (X2) / 50X70",,018
4400,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/79e/79e1927dc57bf03f9fdbdea972840dc9.jpg,cs668-4,0,Семейный,Сатин,"код 022Пододеяльник (X2) / 160X210Простынь (X1) / 220X245Наволочка (X2) / 50X70",,022
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/bce/bce85fb48c5cbd222993a539203ff01d.jpg,cs682-2-50,0,"2.0 сп",Сатин,"код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 50X70",,019
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/5f0/cs682_2_70.jpg,cs682-2-70,1,"2.0 сп",Сатин,"код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 70X70",,019
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/b70/b70e86572ba941b5f1fee3bb20dbfca1.jpg,cs682-3,1,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
4400,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/d08/cs920_4.jpg,cs683-4,0,Семейный,Сатин,"код 022Пододеяльник (X2) / 160X210Простынь (X1) / 220X245Наволочка (X2) / 50X70",,022
2900,RUB,312,Архив,http://www.textilgroup.ru//upload/iblock/01f/01ffaa1500672672091e138a7a5a14d0.jpg,cs685-3,0,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/671/671c90f29e6f54db64c010bf23233853.jpg,cs685-34,0,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220Простыня (X1) / 230X250Наволочка (X2) / 50X70Наволочка (X2) / 70X70",,110
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/0d7/cs692.jpg,cs692-3,0,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
2600,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/cfa/cfa96f5f68de9ec0c6956d2da0755a66.jpg,cs696-1-50,0,"1.5 сп",Сатин,"Код 018Пододеяльник (X1) / 160X210Простыня (X1) / 180X245Наволочка (X2) / 50X70",,018
2600,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/43e/cs696.jpg,cs696-1-70,1,"1.5 сп",Сатин,"Код 018Пододеяльник (X1) / 160X210 Простыня (X1) / 180X245 Наволочка (X2) / 70X70",,018
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/40c/40c4b7c204096b45a1a32d0c3f24194c.jpg,cs696-34,0,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220Простыня (X1) / 220X245Наволочка (X2) / 70X70 Наволочка (X2) / 50X70",,110
2600,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/f92/f9223e3ef756ffa4101e7f1fba1bcbc3.jpg,cs698-1-50,0,"1.5 сп",Сатин,"Код 018Пододеяльник (X1) / 160X210Простыня (X1) / 180X245Наволочка (X2) / 50X70",,018
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/1f0/cs698.jpg,cs698-2-70,0,"2.0 сп",Сатин,"код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 70X70",,019
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/487/cs698_3.jpg,cs698-3,0,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
4400,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/96c/96c1a5921c57b4adf426784be1c42670.jpg,cs698-4,0,Семейный,Сатин,"код 022Пододеяльник (X2) / 160X210Простынь (X1) / 220X245Наволочка (X2) / 50X70",,022
2600,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/506/cs699.jpg,cs699-1-50,0,"1.5 сп",Сатин,"Код 018Пододеяльник (X1) / 160X210Простыня (X1) / 180X245Наволочка (X2) / 50X70",,018
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/16b/16bf2c67ab2fecdfee2774aadf1f63af.jpg,cs701-2-50,0,"2.0 сп",Сатин,"код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 50X70",,019
4400,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/766/ts05_994.jpg,"cs701-4 (ts05-994)",0,Семейный,Сатин,"код 022Пододеяльник (X2) / 160X210Простынь (X1) / 220X245Наволочка (X2) / 50X70",,022
2600,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/dec/dec72c34e30866508780485765267557.jpg,cs702-1-50,0,"1.5 сп",Сатин,"Код 018Пододеяльник (X1) / 160X210Простыня (X1) / 180X245Наволочка (X2) / 50X70",,018
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/b09/b09fabb73661fdc6e337a5153ab86bf0.jpg,cs702-3,1,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/05f/cs702_34.jpg,cs702-34,1,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220Простыня (X1) / 220X245Наволочка (X2) / 70X70 Наволочка (X2) / 50X70",,110
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/383/383be9fe7fdc21f7d255ae2ea729bf41.jpg,cs704-2-50,0,"2.0 сп",Сатин,"код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 50X70",,019
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/f45/cs704_2_70.jpg,cs704-2-70,1,"2.0 сп",Сатин,"код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 70X70",,019
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/476/cs704_34.jpg,cs704-34,1,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220Простыня (X1) / 220X245Наволочка (X2) / 70X70 Наволочка (X2) / 50X70",,110
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/3db/708_2_50.jpg,cs708-2-50,0,"2.0 сп",Сатин,"Код 019  Пододеяльник (X1) / 180X210  Простыня (X1) / 220X245  Наволочка (X2) / 50X70",,019
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/888/708_3.jpg,cs708-3,1,Евро,Сатин,"Код 021  Пододеяльник (X1) / 200х220  Простыня (X1) / 220X245  Наволочка (X2) / 50X70",,021
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/474/47477840ce1bd1167448079497470548.jpg,cs710-3,1,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
2600,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/00d/00dca7600ebdb8fc5800ab3b933ce29d.jpg,cs715-1-50,0,"1.5 сп",Сатин,"Код 018Пододеяльник (X1) / 160X210Простыня (X1) / 180X245Наволочка (X2) / 50X70",,018
2900,RUB,312,Архив,http://www.textilgroup.ru//upload/iblock/123/cs715.jpg,cs715-3,0,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/910/9106ad6eb32b027aea5cf566e90a9309.jpg,cs716-34,0,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220Простыня (X1) / 220X245Наволочка (X2) / 70X70 Наволочка (X2) / 50X70",,110
2600,RUB,276,"постельное сатин",http://www.textilgroup.ru//upload/iblock/6b7/cs723.jpg,cs723-1,0,"1.5 сп",Сатин,"Код 018Пододеяльник (X1) / 160X210 Простыня (X1) / 180X245 Наволочка (X2) / 70X70",,018
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/77b/77b949d9b1689f158fe8af7b2578db47.jpg,"cs723-2-50  (ts02-801)",0,"2.0 сп",Сатин,"код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 50X70",,019
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/c96/cs723.jpg,"cs723-2-70  (ts02-801)",1,"2.0 сп",Сатин,"код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 70X70",,019
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/b58/b58e1151043aed31c0c5d92787d9688d.jpg,cs723-34,0,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220Простыня (X1) / 220X245Наволочка (X2) / 70X70 Наволочка (X2) / 50X70",,110
4400,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/0bc/cs723_4.jpg,cs723-4,0,Семейный,Сатин,"код 022Пододеяльник (X2) / 160X210Простынь (X1) / 220X245Наволочка (X2) / 50X70",,022
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/cee/ceec4138648a6715002d41194a4f6f1f.jpg,cs725-3,1,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
4400,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/c68/cs727_4.jpg,cs727-4,0,Семейный,Сатин,"код 022Пододеяльник (X2) / 160X210Простынь (X1) / 220X245Наволочка (X2) / 50X70",,022
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/c1a/cs729.jpg,cs729-2-70,0,"2.0 сп",Сатин,"Код 019 Пододеяльник (X1) / 180X210 Простыня (X1) / 220X245 Наволочка (X2) / 70X70",,019
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/9de/9defe1ec541ce77b2cdd0a0855c60f87.jpg,cs729-3,0,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/367/3674367ef8988ec989457d3da8988818.jpg,cs730-34,0,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220Простыня (X1) / 220X245Наволочка (X2) / 70X70 Наволочка (X2) / 50X70",,110
4400,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/b67/b67ef89cf67a62b7dd269f5a1742890a.jpg,cs730-4,0,Семейный,Сатин,"код 022Пододеяльник (X2) / 160X210Простынь (X1) / 220X245Наволочка (X2) / 50X70",,022
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/4cd/cs731.jpg,cs731-34,0,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220Простыня (X1) / 220X245Наволочка (X2) / 70X70 Наволочка (X2) / 50X70",,110
2600,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/aff/cs732.jpg,cs732-1-50,0,"1.5 сп",Сатин,"Код 018Пододеяльник (X1) / 160X210Простыня (X1) / 180X245Наволочка (X2) / 50X70",,018
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/61c/61c6e0368ab877b5784585d78ff40070.jpg,cs733-2-50,1,"2.0 сп",Сатин,"код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 50X70",,019
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/ce6/ce645e0f919f11fa8c6a4ec324f752d9.jpg,cs733-3,1,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
2600,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/cf3/cs735.jpg,cs735-1-70,0,"1.5 сп",Сатин,"Код 018Пододеяльник (X1) / 160X210Простыня (X1) / 180X245Наволочка (X2) / 70X70",,018
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/539/5394d43c8e0cff633f131336170a242f.jpg,cs736-2-70,0,"2.0 сп",Сатин,"код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 70X70",,019
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/68c/68c2f93c37324631a8132734b24ac178.jpg,cs737-2-50,0,"2.0 сп",Сатин,"код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 50X70",,019
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/f60/cs737_34.jpg,cs737-34,0,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220Простыня (X1) / 220X245Наволочка (X2) / 70X70 Наволочка (X2) / 50X70",,110
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/1b1/1b1ca4e6cf6d655948c99302887ee7a3.jpg,cs738-3,1,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/1d5/cs738.jpg,cs738-34,0,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220Простыня (X1) / 220X245Наволочка (X2) / 70X70 Наволочка (X2) / 50X70",,110
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/db2/db20af070cbfb43260cf84c20da07e41.jpg,cs739-2-50,0,"2.0 сп",Сатин,"код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 50X70",,019
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/64c/cs739.jpg,cs739-2-70,0,"2.0 сп",Сатин,"код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 70X70",,019
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/02f/cs739.jpg,cs739-3,1,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/f49/cs739_34.jpg,cs739-34,0,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220Простыня (X1) / 220X245Наволочка (X2) / 70X70 Наволочка (X2) / 50X70",,110
4400,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/b66/cs739_4.jpg,cs739-4,0,Семейный,Сатин,"код 022Пододеяльник (X2) / 160X210Простынь (X1) / 220X245Наволочка (X2) / 50X70",,022
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/e9d/e9d68cbcc62c716eb422e21967bf37d1.jpg,cs740-34,0,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220Простыня (X1) / 220X245Наволочка (X2) / 70X70 Наволочка (X2) / 50X70",,110
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/06e/cs742_2_70.jpg,cs742-2-70,0,"2.0 сп",Сатин,"код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 70X70",,019
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/b96/b9633cf1246f5b2d5a4b22dacfdb6b60.jpg,cs742-3,0,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220 Простыня (X1) / 220X245 Наволочка (X2) / 50X70",,021
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/e5a/cs744.jpg,cs744-2-70,0,"2.0 сп",Сатин,"Код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 70X70",,019
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/10a/10a6c54150c8c21cfce75800a6c48a5c.jpg,cs744-3,0,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
2900,RUB,312,Архив,http://www.textilgroup.ru//upload/iblock/ccd/cs745.jpg,cs745-3,0,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
2600,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/06a/cs746_1_70.jpg,cs746-1-70,0,"1.5 сп",Сатин,"Код 018Пододеяльник (X1) / 160X210Простыня (X1) / 180X245Наволочка (X2) / 70X70",,018
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/e2c/e2c227aa4f01073e1e170fa2a38bd161.jpg,cs747-3,1,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/225/cs747_34.jpg,cs747-34,0,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220Простыня (X1) / 220X245Наволочка (X2) / 70X70 Наволочка (X2) / 50X70",,110
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/088/0889d308324da11a73c52ae96f183f45.jpg,cs748-3,1,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/3fb/3fb8c538d51bd94d0489bd4d3fd62626.jpg,cs750-3,0,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/da7/da7a22a0b7c98268cfa445291ba3c44a.jpg,cs751-3,0,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
2600,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/757/757ef2957fd1e5f0182889cbc2b284ac.jpg,cs752-1-50,0,"1.5 сп",Сатин,"Код 018Пододеяльник (X1) / 160X210Простыня (X1) / 180X245Наволочка (X2) / 50X70",,018
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/de8/de869cf5c503c34a2a8e3f47f927af0e.jpg,cs752-2-50,0,"2.0 сп",Сатин,"Код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 50X70",,019
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/64f/64f8e03818dde23b7a5082ab03fa552d.jpg,cs752-3,1,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/6ad/cs752_34.jpg,cs752-34,0,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220Простыня (X1) / 220X245Наволочка (X2) / 70X70 Наволочка (X2) / 50X70",,110
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/3d9/3d9c2bb30eeaa228b5821509850fe86d.jpg,cs754-3,1,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220 Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/ae4/cs756.jpg,cs756-3,1,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/22d/22d4781b9af0984870027e936faabe45.jpg,cs757-34,1,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220 Простыня (X1) / 220X245 Наволочка (X2) / 70X70  Наволочка (X2) / 50X70",,110
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/2eb/cs758_10.jpg,cs758-10,0,Евро,"Без рисунка","Код 215Двухцветный сатинПростыня на резинкеПододеяльник (X1) / 200X220Простыня (X1) / 180X200+30Наволочка (X2) / 50X70",,215
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/363/cs758_13.jpg,cs758-13,1,Евро,"Без рисунка","Код 215Двухцветный сатинПростыня на резинкеПододеяльник (X1) / 200X220Простыня (X1) / 180X200+30Наволочка (X2) / 50X70",,215
2600,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/e7c/e7cb871dda1bf6eb8100dea84bdb9373.jpg,cs759-1-70,0,"1.5 сп",Сатин,"Код 018Пододеяльник (X1) / 160X210Простыня (X1) / 180X245Наволочка (X2) / 70X70",,018
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/4bc/cs760.jpg,cs760-34,0,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220Простыня (X1) / 220X245Наволочка (X2) / 70X70 Наволочка (X2) / 50X70",,110
2600,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/9d5/cs761.jpg,cs761-1-50,0,"1.5 сп",Сатин,"Код 018Пододеяльник (X1) / 160X210 Простыня (X1) / 180X245 Наволочка (X2) / 50X70",,018
4400,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/164/164fe394fa21f9b7e2c090443eaa5adf.jpg,cs761-4,0,Семейный,Сатин,"код 022Пододеяльник (X2) / 160X210Простынь (X1) / 220X245Наволочка (X2) / 50X70",,022
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/602/6027c9f3232a565e645c36099ba7d5e5.jpg,cs762-2-50,0,"2.0 сп",Сатин,"код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 50X70",,019
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/912/cs762.jpg,cs762-2-70,0,"2.0 сп",Сатин,"код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 70X70",,019
2900,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/b99/cs762_3.jpg,cs762-3,1,Евро,Сатин,"Код 021Пододеяльник (X1) / 200х220Простыня (X1) / 220X245Наволочка (X2) / 50X70",,021
3500,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/9a7/cs762_34.jpg,cs762-34,0,"Евро 4 наволочки",Сатин,"код 110Пододеяльник (X1) / 200X220 Простыня (X1) / 220X245 Наволочка (X2) / 70X70  Наволочка (X2) / 50X70",,110
2800,RUB,275,"Постельное белье оптом",http://www.textilgroup.ru//upload/iblock/aaf/aafa69469b9891ee1cd67185cbec53a8.jpg,cs763-2-50,0,"2.0 сп",Сатин,"код 019Пододеяльник (X1) / 180X210Простыня (X1) / 220X245Наволочка (X2) / 50X70",,019
